"BB_prct_audio","BB_prct_left","BB_prct_right","BB_test_audio","BB_test_left","BB_test_right","NB_prct_audio","NB_prct_left","NB_prct_right","NB_test_audio","NB_test_left","NB_test_right","average_response_time","congruency","correct","correct_keyboard_response_letter","correct_radboudbox_response_NB_practice","correct_response","count_BB_practice_sequence","count_BB_test_sequence","count_NB_practice_sequence","count_NB_test_sequence","count_radboudbox_init","count_radboudbox_response_BB_practice","count_radboudbox_response_BB_test","count_radboudbox_response_NB_practice","count_radboudbox_response_NB_test","count_washout_sequence","datetime","distractor_position","gaze_cue","live_row_NB_practice_loop","response","response_keyboard_response_letter","response_radboudbox_response_BB_practice","response_radboudbox_response_BB_test","response_radboudbox_response_NB_practice","response_radboudbox_response_NB_test","response_time_keyboard_response_letter","response_time_radboudbox_response_BB_practice","response_time_radboudbox_response_BB_test","response_time_radboudbox_response_NB_practice","response_time_radboudbox_response_NB_test","subject_nr","subject_parity","target_letter","target_position","time_radboudbox_init","time_radboudbox_response_BB_practice","time_radboudbox_response_BB_test","time_radboudbox_response_NB_practice","time_radboudbox_response_NB_test","time_response_radboudbox_response_NB_practice","title","total_correct"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dier-duur_Step5stereo.wav","dier","duur","9844","NA","undefined","NA","undefined","NA","NA","NA","3","38","0","NA","NA","3","38","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","421","21","odd","NA","NA","11999","NA","NA","30997","119510","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","sik-sec7.wav","sik","sec","9844","NA","undefined","NA","undefined","NA","NA","NA","3","39","0","NA","NA","3","39","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","259","21","odd","NA","NA","11999","NA","NA","30997","121889","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tap-kap_step7.wav","tap","kap","9844","NA","undefined","NA","undefined","NA","NA","NA","3","40","0","NA","NA","3","40","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","115","21","odd","NA","NA","11999","NA","NA","30997","123958","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pop-top_step5.wav","pop","top","9844","NA","undefined","NA","undefined","NA","NA","NA","3","41","0","NA","NA","3","41","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","277","21","odd","NA","NA","11999","NA","NA","30997","125922","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","dak-tak_F0_1_VOT_1_stereo.wav","dak","tak","9844","NA","undefined","NA","undefined","NA","NA","NA","3","42","0","NA","NA","3","42","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","155","21","odd","NA","NA","11999","NA","NA","30997","128003","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","pip-pep_continuumStep_7_stereo.wav","pip","pep","9844","NA","undefined","NA","undefined","NA","NA","NA","3","43","0","NA","NA","3","43","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","320","21","odd","NA","NA","11999","NA","NA","30997","130031","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tuin-duin_F0_4_VOT_4_stereo.wav","tuin","duin","9844","NA","undefined","NA","undefined","NA","NA","NA","3","44","0","NA","NA","3","44","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","174","21","odd","NA","NA","11999","NA","NA","30997","132140","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","kauw-tauw_step4.wav","kauw","touw","9844","NA","undefined","NA","undefined","NA","NA","NA","3","45","0","NA","NA","3","45","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","405","21","odd","NA","NA","11999","NA","NA","30997","134184","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","doos-toos_F0_2_VOT_2_stereo.wav","doos","toos","9844","NA","undefined","NA","undefined","NA","NA","NA","3","46","0","NA","NA","3","46","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","220","21","odd","NA","NA","11999","NA","NA","30997","136587","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","tuin-duin_F0_7_VOT_7_stereo.wav","tuin","duin","9844","NA","undefined","NA","undefined","NA","NA","NA","3","47","0","NA","NA","3","47","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","A","NA","NA","NA","E","A","NA","NA","NA","158","312","21","odd","NA","NA","11999","NA","NA","30997","138612","31155","NB-BB","0"
"NA","NA","NA","NA","NA","NA","doos-toos_F0_7_VOT_7_stereo.wav","doos","toos","doos-toos_F0_5_VOT_5_stereo.wav","doos","toos","9844","NA","undefined","NA","undefined","NA","NA","NA","3","48","0","NA","NA","3","48","NA","Thu Jun  6 14:16:31 2024","NA","NA","3","E","NA","NA","NA","E","E","NA","NA","NA","158","93","21","odd","NA","NA","11999","NA","NA","30997","140931","31155","NB-BB","0"
